ProductId,ProfileName,Summary,Text,
B001QEF4XC,Patrizia Wilborn,Great Dane loves it,"I have tried many many many different brands. I also did my research on what's the best for my Dane and most of it is expensive. I found this to be very good quality and a good price among Chicken Soup and Canidae.  My GD loves this he eats 7-8 cups a day and he would love to eat more. He has a shiny coat, no allergies and his sensitive stomach thanks the food. I highly recommend this. But I am buying it somewhere else a little cheaper and 2 day shipping. ;)",
B001QEF4XC,Robert P. Smith,"Excellent, healthy dry dog food!","Over 90% of dry dog food is very unhealthy and can not even get 1 or 2 stars out of 5 or 6. Diamond Naturals is a great food. I have 6 Afghans and I've spent many, many hours of research to find this out.",
B001QEF4XC,Eric,Excellent food,"My giant Schnauzer was weaned on this food. When we changed to Blue Buffalo, Eukanauba  Lamb and Rice, and Nutro he developers allergies. This is the only food that works.",
B001QEF4XC,"Mommared85 ""Cmorlan""",Best Dog Food For the Price!,"It's amazing how little popularity that Diamond Pet Foods seems to have considering the quality ingredients their foods contain!  I worked at a pet store for about four years. Our number one recommendations on foods were Natural Balance and Wellness- two EXCEPTIONAL foods that are pretty expensive.  But for those owners who have multiple dogs or even one large breed dog, those brands can cripple your budget.  So when I would get customers who absolutely LOVED their pets and wanted to be able to feed them healthy food without breaking their banks, I recommended Diamond.  Diamond dog food costs about the same as those commercial brands like Purina and Iams, but contains ONLY natural, healthy ingredients.  Just remember, the less garbage you feed your dog (by-products, fillers) the less your dog uses the bathroom- AND they stay fuller, longer!",
B001QEF4XC,drbearkat,Fantastic dog food - best price - great quality!,"This is the best dog food I have ever purchased, and having been a dog training for over 4 years, I've purchased A LOT! We first tried this food when our new addition (an 8-week old German Shepherd) joined the family, and we wanted to keep him on a natural dog food. With any purebred dog, health can be an issue, and you don't want to fill your dog with by-products and plant fillers from day one. This food is praised by unbiased pet food reviewers, and I don't understand why there isn't more publicity for this product. Our other dog, a 5-year old English Bulldog with constant skin/allergy issues, was switched over when we discovered this brand, and she has not had an allergic reaction since! We didn't realize how much it had to do with diet. Her hair used to fall out in spring (not just normal shedding, but actual balding from hair loss), but this has alleviated that problem as well. Now our shepherd is a year and a half old, and he's eating this Large Breed Adult Lamb & Rice flavor. He's not a big eater, but he loves this food! Will definitely keep him, and all future pets, on this brand as long as they keep their standards as high as they are now!! Kudos Diamond for making a wonderful natural dog food. SIDE NOTE: I would never buy regular Diamond brand food. If the bag doesn't say ""Natural"" on it, the standards they are kept to are WAY lower and the quality suffers immensely. Stick with Natural (it's a couple dollars more at most!) and your dog will be happier and healthier and live a longer life! Isn't that what we all want?!?",
B001QEF4XC,desperatedude,Quality for a good price,"I don't review much, but I have been buying this brand for my Irish Wolfhound for over 2 years now.  He still loves it and it's good for him.  If you have a large breed dog, this dog food will be a good choice for healthy food.",
B001QEF4XC,Seth,quality food for less,"this food gets an A rating compared to failing scores for many others in the price range. however, it's about $8 more here on amazon than at the local pet store (after a 9.25% sales tax)",
B001QEF4XC,aroundlsu,Perfect for a Great Dane,My 8 year old Great Dane was itching a lot with the Lamb meal from the big box stores. I started buying this (for cheaper) and he stopped itching. His coat is also looking shinier. I wish I would have discovered this years ago. It saves me trips to the pet store and money also.,
B001QEF4XC,"Gary Michael Adams ""Duke Lacrosse""",Good Food,"I ordered two of these bags for my three dogs - a mastiff, a lab, and a terrier mutt.  They arrived well packaged inside cardboard boxes.  The dogs like the food, their coats are shiny, and the mastiff didn't vomit when beginning this new food.  He has problems when switching foods, but he started on the Diamond Naturals with no problems.  I'm going to continue to buy this food for my dogs.",
B001QEF4XC,"LAKeeley ""lax23dmb""","Dogs love it, Wallet love it, I love it","I have 3 dogs with different needs and tastes and this is one of the few foods that meets them and basically one of the only ones I can afford.  My oldest (14) loves the lamb, my husky loves the glucosamine and the youngest farts less on this food which makes everyone happy.  I always try to find food with good ingredients and this meets that standard while staying one of the cheapest foods. I thoroughly recommend it!",
B000HQMNIO,Al from Chicago,Best & Simpliest Salad seasoning,"This salad seasoning is so simple but extremely tasty.  It enhances the salad as it's not too over-powering.  It's a salty, mildly seasoned packet of goodness. It's also very addictive probably due to the MSG. Add olive oil and red wine vinegar, Mmmmmm.  I can't believe I found it here, b/c you cannot find it in mainstream supermarkets nor ethnic markets anymore.",
B000HQMNIO,"Geoffrey ""Geoffrey""",Good seasoning,"I have used this product for a few years now, my family and I love how it adds flavor to our salads and frozen vegetable dishes. Problem was I could only get it at a few grocery stores when I would go home to Florida to visit, then I couldn't find it at those stores anymore. I was happy to find it on Amazon and ordered the case quantity which will last a long time.",
B000HQMNIO,"Carmen Crouch ""cc""",Delicious !!!,"I loooove this product  . I use it a lot on my salads, vegetables  and to season meats  .. delicious !!!",
B000HQMNIO,"Stacy R. Stafford ""Kavina""",perfect salad dressing,"I love Goya salad and vegetable seasoning, I tried it once and was hooked, it's the only thing I use on my salads now. I love the small packages, I can easily take them to a restaurant. I also love the fact that it is much lower in calories than regular salad dressing.Thankfully,the area that I live in carried this product for a short time and I was able to try it. Unfortunately the area that I live in stopped carrying the product, I know this because I searched every store in the town that I live in as well as the surrounding towns. Eventually, I went to Amazon and found the product, unfortunately at that time they are out of stock, I waited six months and finally Amazon had the product again. I ended up buying the pack of 24 eight count boxes, to make sure that I never ran out of the product again. Since I had so many I was able to share with friends and family.",
B000HQMNIO,Angela M. Willig,The best salad seasoning Ever made!,"This is a simple salad seasoning, just add vinegar and oil one packet of Goya  salad seasoning and you will have the best salad ever.  Also you can put in  a potato salad and is marvelous also!  please give it a try and enjoy it!!!",
B001HTI5I2,Jamie F.,"Organic, simple, and fast!","My husband refuses to eat fish, but he LOVES this. It only takes 10-12 minutes to make, and is way better than any other kind of Tuna Helper I've tried. Besides the box itself, you'll need:  - 1 can of tuna (6 oz., or I use 8 oz.)   - 1 tablespoon of butter   - 1 cup of milk It's a breeze to prepare, just DON'T leave it alone before you put the tuna and pasta in. Because of the milk, it likes to boil over. Just keep an eye on it and reduce the heat right after it starts boiling.",
B001HTI5I2,Eddie Chang,NO TUNA!! FALSE CLAIM !!,"The box has only pasta and dried-up sauce. No TUNA!!! If you can see the words in the spoon on the bottom right of the box, it says, ""Just add tuna"". So the products is making a FALSE CLAIM !!! Shame on you, Annie.",
B000HDMW9M,"C. Holmes ""Chief""",Yum,Mackerel is a tasty alternative to salmon with nearly the same Omega 3 content. My local grocery store hasn't been able to get tinned mackerel for several months. No one can explain why. So I ordered a case of these and have been pleased with the quality and value. I'm reordering.,
